广告名称,货币,"已花费金额 (USD)",单次点击费用（全部）,购物次数,单次购物费用,ROAS,报告开始日期,报告结束日期
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_DHR_16A,USD,0.75,0,,,0,2026-06-01,2026-06-01
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_DHR_18A,USD,21.64,2.164,,,0,2026-06-01,2026-06-01
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_DHR_30A,USD,2.1,0,,,0,2026-06-01,2026-06-01
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_DHR_32A,USD,1.57,1.57,,,0,2026-06-01,2026-06-01
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_DHR_31A,USD,6.61,1.6525,,,0,2026-06-01,2026-06-01
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_DHR_14A,USD,12.19,1.74142857,,,0,2026-06-01,2026-06-01
20260526_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_07A,USD,1.54,0,,,0,2026-06-01,2026-06-01
20260526_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_08A,USD,0.93,0,,,0,2026-06-01,2026-06-01
20260526_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_11A,USD,24.96,1.664,,,0,2026-06-01,2026-06-01
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_10A,USD,3.18,1.06,,,0,2026-06-01,2026-06-01
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_07A,USD,7.45,2.48333333,,,0,2026-06-01,2026-06-01
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_02A,USD,17.63,2.20375,,,0,2026-06-01,2026-06-01
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_03A,USD,1.92,0.48,,,0,2026-06-01,2026-06-01
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_04A - Copy",USD,17.34,1.57636364,,,0,2026-06-01,2026-06-01
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_07A - Copy",USD,0.21,0,,,0,2026-06-01,2026-06-01
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_10A - Copy",USD,0.46,0,,,0,2026-06-01,2026-06-01
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_02A - Copy",USD,19.7,2.4625,,,0,2026-06-01,2026-06-01
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_03A - Copy",USD,0.23,0,,,0,2026-06-01,2026-06-01
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_08A - Copy",USD,0.05,0,,,0,2026-06-01,2026-06-01
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_02A - Copy",USD,24.16,3.45142857,,,0,2026-06-01,2026-06-01
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_03A - Copy",USD,0.26,0,,,0,2026-06-01,2026-06-01
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_08A - Copy",USD,0.24,0.24,,,0,2026-06-01,2026-06-01
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_07A - Copy",USD,0.63,0,,,0,2026-06-01,2026-06-01
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_10A - Copy 2",USD,22.36,4.472,,,0,2026-06-01,2026-06-01
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_07A - Copy 2",USD,0.03,0,,,0,2026-06-01,2026-06-01
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_04A - Copy 2",USD,5.06,1.012,,,0,2026-06-01,2026-06-01
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_088A,USD,51.35,1.31666667,,,0,2026-06-01,2026-06-01
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_DHR_08A,USD,20.47,2.92428571,,,0,2026-06-01,2026-06-01
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_DHR_07A,USD,4.04,2.02,,,0,2026-06-01,2026-06-01
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_DHR_10A,USD,13.76,6.88,,,0,2026-06-01,2026-06-01
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_DHR_04A,USD,2.78,2.78,,,0,2026-06-01,2026-06-01
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_DHR_06A,USD,0.26,0,,,0,2026-06-01,2026-06-01
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_DHR_09A,USD,8.74,0,,,0,2026-06-01,2026-06-01
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_DHR_02A,USD,11.21,0.80071429,,,0,2026-06-01,2026-06-01
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_50A,USD,11.17,3.72333333,,,0,2026-06-01,2026-06-01
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_42A,USD,6.94,1.388,,,0,2026-06-01,2026-06-01
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_52A,USD,4.37,1.45666667,,,0,2026-06-01,2026-06-01
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_44A,USD,0.27,0,,,0,2026-06-01,2026-06-01
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_48A,USD,13.41,1.49,,,0,2026-06-01,2026-06-01
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_43A,USD,1.6,0,,,0,2026-06-01,2026-06-01
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_50A,USD,1.52,1.52,,,0,2026-06-01,2026-06-01
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_50A - Copy",USD,1.67,1.67,,,0,2026-06-01,2026-06-01
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_43A - Copy",USD,24.24,2.69333333,,,0,2026-06-01,2026-06-01
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_42A - Copy",USD,2.3,1.15,,,0,2026-06-01,2026-06-01
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_DHR_01A,USD,17.19,3.438,,,0,2026-06-01,2026-06-01
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_DHR_05A,USD,3.26,0,,,0,2026-06-01,2026-06-01
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_DHR_08A,USD,3.03,0,,,0,2026-06-01,2026-06-01
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_DHR_07A,USD,21.09,1.62230769,,,0,2026-06-01,2026-06-01
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_25A,USD,3.16,0,,,0,2026-06-01,2026-06-01
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_27A,USD,2.08,2.08,,,0,2026-06-01,2026-06-01
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_26A,USD,9.27,1.854,,,0,2026-06-01,2026-06-01
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_DHR_06A,USD,7.42,2.47333333,,,0,2026-06-01,2026-06-01
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_DHR_09A,USD,9,4.5,,,0,2026-06-01,2026-06-01
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_DHR_10A,USD,10.69,2.6725,,,0,2026-06-01,2026-06-01
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_29A,USD,7.16,1.02285714,,,0,2026-06-01,2026-06-01
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_DHR_03A,USD,5.7,0,,,0,2026-06-01,2026-06-01
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_DHR_02A,USD,18.86,4.715,,,0,2026-06-01,2026-06-01
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_DHR_04A,USD,2.07,0,,,0,2026-06-01,2026-06-01
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_28A,USD,4.59,2.295,,,0,2026-06-01,2026-06-01
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_23A,USD,2.27,0,,,0,2026-06-01,2026-06-01
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_23A - Copy",USD,11.2,1.86666667,,,0,2026-06-01,2026-06-01
"20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_DHR_39A - Copy",USD,17.07,1.138,,,0,2026-06-01,2026-06-01
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_073A,USD,3.9,0,,,0,2026-06-01,2026-06-01
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_074A,USD,8.86,1.772,,,0,2026-06-01,2026-06-01
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_mia_38A,USD,2.28,0,,,0,2026-06-01,2026-06-01
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_081A,USD,11.98,2.995,,,0,2026-06-01,2026-06-01
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_071A,USD,3.3,0,,,0,2026-06-01,2026-06-01
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_080A,USD,38.01,4.75125,,,0,2026-06-01,2026-06-01
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_075A,USD,6.73,2.24333333,,,0,2026-06-01,2026-06-01
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_mia_40A,USD,6.64,2.21333333,,,0,2026-06-01,2026-06-01
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_072A,USD,6.64,0,,,0,2026-06-01,2026-06-01
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_mia_39A,USD,26.4,2.4,,,0,2026-06-01,2026-06-01
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_077A,USD,6.66,3.33,,,0,2026-06-01,2026-06-01
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_079A,USD,7.42,0,,,0,2026-06-01,2026-06-01
"20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_077A - Copy",USD,5.83,1.166,,,0,2026-06-01,2026-06-01
"20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_mia_39A - Copy",USD,12.25,1.225,,,0,2026-06-01,2026-06-01
"20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_079A - Copy",USD,22.12,3.16,,,0,2026-06-01,2026-06-01
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_24A - Copy",USD,22.61,2.261,,,0,2026-06-01,2026-06-01
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_23A - Copy",USD,23.03,1.1515,,,0,2026-06-01,2026-06-01
"20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_075A - Copy",USD,10.12,1.68666667,,,0,2026-06-01,2026-06-01
"20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_075A - Copy 2",USD,2.38,1.19,,,0,2026-06-01,2026-06-01
"20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_080A - Copy 2",USD,3.27,0,,,0,2026-06-01,2026-06-01
"20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_078A - Copy 2",USD,3.1,1.03333333,,,0,2026-06-01,2026-06-01
