广告名称,货币,"已花费金额 (USD)",单次点击费用（全部）,购物次数,单次购物费用,ROAS,报告开始日期,报告结束日期
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_70A,USD,3.33,0,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_59A,USD,3.45,3.45,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_57A,USD,22.96,1.435,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_67A,USD,9.24,9.24,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_63A,USD,0.68,0,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_62A,USD,1.02,0,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_61A,USD,23.63,1.57533333,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_65A,USD,3.17,3.17,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_60A,USD,0.75,0,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_64A,USD,27.12,3.87428571,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_69A,USD,3.16,3.16,,,0,2026-05-31,2026-05-31
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_04A - Copy",USD,11.66,1.29555556,,,0,2026-05-31,2026-05-31
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_07A - Copy",USD,0.32,0,,,0,2026-05-31,2026-05-31
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_10A - Copy",USD,0.12,0,,,0,2026-05-31,2026-05-31
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_02A - Copy",USD,8.99,0.64214286,,,0,2026-05-31,2026-05-31
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_03A - Copy",USD,0.09,0,,,0,2026-05-31,2026-05-31
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_08A - Copy",USD,2.96,0,,,0,2026-05-31,2026-05-31
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_02A - Copy",USD,3.74,0.53428571,,,0,2026-05-31,2026-05-31
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_04A - Copy",USD,0.31,0,,,0,2026-05-31,2026-05-31
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_10A - Copy",USD,0.01,0,,,0,2026-05-31,2026-05-31
20260529_JustFit_EN_9x16_FX-Slim_ZT-womon8_LVL1-typeface_RS-P2X1R2C1_095KB_DHR_FL_JR_RMG-4769,USD,0.87,0,,,0,2026-05-31,2026-05-31
20260529_JustFit_EN_9x16_FX-Slim_ZT-womon9_LVL1-typeface_RS-P2X1R2C1_095KB_DHR_FL_JR_RMG-4769,USD,26.52,1.47333333,,,0,2026-05-31,2026-05-31
"20260529_JustFit_EN_720x1280_FX-Ai_ZT-bikini_LVL1_typeface_RS-P2X3R1C2_DHR_10A - Copy",USD,0.91,0,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_36A,USD,10.03,0.77153846,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_DHR_21A,USD,5.76,1.92,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_40A,USD,12.97,3.2425,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_30A,USD,3.92,0.56,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_DHR_25A,USD,10.9,1.55714286,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_38A,USD,8.09,1.34833333,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_DHR_23A,USD,15.44,1.544,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_DHR_27A,USD,4.55,0.56875,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_34A,USD,0.42,0,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_26A,USD,7.11,3.555,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_28A,USD,2.2,2.2,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_DHR_31A,USD,12.62,12.62,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_DHR_29A,USD,1.34,0,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_088A,USD,51.04,1.89037037,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_090A,USD,20.62,3.43666667,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_095A,USD,13.94,4.64666667,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_087A,USD,2.35,0,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_094A,USD,8.82,2.205,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_082A,USD,12.48,6.24,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_084A,USD,6.21,3.105,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_091A,USD,10.53,10.53,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_092A,USD,7.74,3.87,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_085A,USD,4.13,4.13,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_086A,USD,25.07,2.507,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_093A,USD,7.61,2.53666667,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_096A,USD,16.22,16.22,,,0,2026-05-31,2026-05-31
"20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_088A - Copy",USD,10.76,5.38,,,0,2026-05-31,2026-05-31
"20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_095A - Copy",USD,7.61,3.805,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_DHR_07A,USD,5.02,2.51,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_DHR_05A,USD,23.52,1.68,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_DHR_03A,USD,25.47,2.1225,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_DHR_10A,USD,6.31,3.155,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_DHR_04A,USD,5.37,0,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_DHR_06A,USD,0.25,0,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_DHR_09A,USD,21.31,5.3275,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_DHR_02A,USD,13.5,1.6875,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_46A,USD,23.93,1.99416667,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_50A,USD,10.51,1.051,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_42A,USD,2.66,0.665,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_52A,USD,16.94,2.1175,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_44A,USD,4.35,4.35,,,0,2026-05-31,2026-05-31
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_10A,USD,52.47,0.42658537,,,0,2026-05-31,2026-05-31
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_04A,USD,0.98,0.49,,,0,2026-05-31,2026-05-31
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_06A,USD,1.66,0,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_51A,USD,20.46,2.92285714,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_48A,USD,12.15,2.43,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_49A,USD,8.06,4.03,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_43A,USD,8.63,2.87666667,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_50A,USD,13.11,3.2775,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_40A,USD,2.58,2.58,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_79A,USD,10.89,10.89,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_71A,USD,13.76,6.88,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_36A,USD,10.37,2.5925,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_39A,USD,10.86,3.62,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_74A,USD,23.15,4.63,,,0,2026-05-31,2026-05-31
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_49A - Copy",USD,12.22,12.22,,,0,2026-05-31,2026-05-31
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_51A - Copy",USD,5.47,0,,,0,2026-05-31,2026-05-31
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_48A - Copy",USD,8.24,2.06,,,0,2026-05-31,2026-05-31
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_50A - Copy",USD,2.35,0,,,0,2026-05-31,2026-05-31
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_43A - Copy",USD,17.74,2.2175,,,0,2026-05-31,2026-05-31
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_42A - Copy",USD,6.31,3.155,,,0,2026-05-31,2026-05-31
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_36A - Copy",USD,21.9,3.65,,,0,2026-05-31,2026-05-31
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_39A - Copy",USD,12.27,12.27,,,0,2026-05-31,2026-05-31
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_74A - Copy",USD,2.08,0,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_13A,USD,6.31,0,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_19A,USD,0.93,0,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_15A,USD,27.34,4.55666667,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_21A,USD,5.46,0,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_23A,USD,14.77,3.6925,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_12A,USD,7.23,3.615,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_18A,USD,11.14,3.71333333,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_17A,USD,4.91,1.2275,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_25A,USD,14.72,14.72,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_24A,USD,29.15,1.71470588,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_20A,USD,7.34,3.67,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_16A,USD,4.63,0,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_14A,USD,26.62,8.87333333,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_22A,USD,1.99,0,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_22A,USD,0.31,0,,,0,2026-05-31,2026-05-31
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_jr_dhr_fl_WZC_14A,USD,0.93,0.31,,,0,2026-05-31,2026-05-31
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_jr_dhr_fl_WZC_18A,USD,0.76,0,,,0,2026-05-31,2026-05-31
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C_WZC_16A,USD,43.58,2.0752381,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_16A,USD,0.93,0,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_13A,USD,6.04,6.04,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_12A,USD,16.24,4.06,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_18A,USD,7.8,0,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_11A,USD,7.07,3.535,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_19A,USD,7.69,7.69,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_15A,USD,0.03,0,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_23A,USD,6.99,0.87375,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_17A,USD,16.55,2.75833333,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_25A,USD,2.04,2.04,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_20A,USD,15.73,2.62166667,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_21A,USD,24.43,1.745,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_14A,USD,16.14,2.0175,,,0,2026-05-31,2026-05-31
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_14A,USD,7.16,3.58,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_12A,USD,9.25,0,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_DHR_37A,USD,2.91,2.91,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_15A,USD,18.21,2.60142857,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_DHR_01A,USD,4.85,1.61666667,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_18A,USD,2.67,1.335,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_11A,USD,14.52,2.904,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_19A,USD,10.79,1.79833333,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_DHR_35A,USD,8.25,4.125,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_16A,USD,5.1,2.55,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_DHR_33A,USD,16.1,0.35,,,0,2026-05-31,2026-05-31
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_DHR_39A,USD,12.12,3.03,,,0,2026-05-31,2026-05-31
