广告名称,货币,"已花费金额 (USD)",单次点击费用（全部）,购物次数,单次购物费用,ROAS,报告开始日期,报告结束日期
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_FL_67A,USD,8.2,1.17142857,,,0,2026-06-03,2026-06-03
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_FL_70A,USD,14.33,4.77666667,,,0,2026-06-03,2026-06-03
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_FL_59A,USD,6.59,3.295,,,0,2026-06-03,2026-06-03
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_FL_66A,USD,11.91,1.08272727,,,0,2026-06-03,2026-06-03
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_FL_68A,USD,12.27,1.53375,,,0,2026-06-03,2026-06-03
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_FL_58A,USD,4.26,4.26,,,0,2026-06-03,2026-06-03
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_FL_61A,USD,9.73,4.865,,,0,2026-06-03,2026-06-03
20260529_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_FL_60A,USD,16.39,2.73166667,,,0,2026-06-03,2026-06-03
"20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_078A - Copy",USD,51.97,1.99884615,,,0,2026-06-03,2026-06-03
"20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_075A - Copy",USD,5.08,0,,,0,2026-06-03,2026-06-03
"20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_075A - Copy 2",USD,23.77,2.97125,,,0,2026-06-03,2026-06-03
"20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_078A - Copy 2",USD,1.56,0,,,0,2026-06-03,2026-06-03
