广告名称,货币,"已花费金额 (USD)",单次点击费用（全部）,购物次数,单次购物费用,ROAS,报告开始日期,报告结束日期
20251203_JustFit_EN_9x16_FX-Slim_ZT-AImusic2-alex-pro_LVL1-typeface_RS-P2X1R1C1_095KB-YD,USD,2.4,0,,,0,2026-05-22,2026-05-22
20251203_JustFit_EN_9x16_FX-Slim_ZT-AImusic2-kaitey-pro_LVL1-typeface_RS-P2X1R1C1_095KB-YD,USD,7.82,3.91,,,0,2026-05-22,2026-05-22
20251203_JustFit_EN_9x16_FX-Slim_ZT-AImusic3-kaitey_LVL1-typeface_RS-P2X1R1C1_095KB-YD,USD,20.43,2.91857143,,,0,2026-05-22,2026-05-22
20251203_JustFit_EN_9x16_FX-Slim_ZT-AImusic2-elizabeth-pro_LVL1-typeface_RS-P2X1R1C1_095KB-YD,USD,13.28,2.656,,,0,2026-05-22,2026-05-22
20251203_JustFit_EN_9x16_FX-Slim_ZT-AImusic1-alex_LVL1-typeface_RS-P2X1R1C1_095KB-YD,USD,20.32,3.38666667,,,0,2026-05-22,2026-05-22
20251203_JustFit_EN_9x16_FX-Slim_ZT-AImusic3-elizabeth_LVL1-typeface_RS-P2X1R1C1_095KB-YD,USD,4.22,0,,,0,2026-05-22,2026-05-22
20260514_JustFit_EN_9x16_FX-Slim_ZT-bedworkout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4085K,USD,18.42,3.07,,,0,2026-05-22,2026-05-22
20260514_JustFit_EN_9x16_FX-Slim_ZT-bedworkout_LVL1-typeface_RS-P2X1R1C1_095KB-CN_RMG-4085Z,USD,12.91,4.30333333,,,0,2026-05-22,2026-05-22
20260514_JustFit_EN_9x16_FX-Slim_ZT-bedworkout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4085I,USD,25.64,1.83142857,,,0,2026-05-22,2026-05-22
20260514_JustFit_EN_9x16_FX-Slim_ZT-bedworkout_LVL1-typeface_RS-P2X1R1C1_095KB-CN_RMG-4085Y,USD,2.05,0,,,0,2026-05-22,2026-05-22
20260514_JustFit_EN_9x16_FX-Slim_ZT-bedworkout_LVL1-typeface_RS-P2X1R1C1_095KB-CN_RMG-4085X,USD,17.39,2.89833333,,,0,2026-05-22,2026-05-22
20260514_JustFit_EN_9x16_FX-Slim_ZT-bedworkout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4085J,USD,6.39,1.278,,,0,2026-05-22,2026-05-22
20260514_JustFit_EN_9x16_FX-Slim_ZT-bedworkout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4085L,USD,17.91,1.791,,,0,2026-05-22,2026-05-22
"20260520_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_08A - Copy 2",USD,13.07,1.86714286,,,0,2026-05-22,2026-05-22
"20260520_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_16A - Copy 2",USD,1.23,1.23,,,0,2026-05-22,2026-05-22
"20260520_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_04A - Copy 2",USD,6.76,0,,,0,2026-05-22,2026-05-22
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_dhr_WZC_08A,USD,12.17,6.085,,,0,2026-05-22,2026-05-22
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_dhr_WZC_09A,USD,12.3,3.075,,,0,2026-05-22,2026-05-22
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_dhr_WZC_06A,USD,16.64,3.328,,,0,2026-05-22,2026-05-22
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_dhr_WZC_14A,USD,16.66,2.0825,,,0,2026-05-22,2026-05-22
20260519_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_09A,USD,1.34,0,,,0,2026-05-22,2026-05-22
20260519_JustFit_EN_720x1280_FX-Ai_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_22A,USD,10.33,1.14777778,,,0,2026-05-22,2026-05-22
20260519_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_11A,USD,20.73,5.1825,,,0,2026-05-22,2026-05-22
20260519_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_10A,USD,2.12,0,,,0,2026-05-22,2026-05-22
20260519_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_14A,USD,26.82,1.91571429,,,0,2026-05-22,2026-05-22
20260519_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_13A,USD,5.88,5.88,,,0,2026-05-22,2026-05-22
20260519_JustFit_EN_720x1280_FX-Ai_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_20A,USD,0.8,0,,,0,2026-05-22,2026-05-22
20260519_JustFit_EN_720x1280_FX-Ai_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_19A,USD,3.04,1.52,,,0,2026-05-22,2026-05-22
"20260519_JustFit_EN_720x1280_FX-Ai_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_19A - Copy",USD,0.56,0,,,0,2026-05-22,2026-05-22
"20260519_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_12A - Copy",USD,11.65,3.88333333,,,0,2026-05-22,2026-05-22
"20260519_JustFit_EN_720x1280_FX-Ai_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_21A - Copy",USD,0.99,0,,,0,2026-05-22,2026-05-22
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083Y,USD,11.37,1.42125,,,0,2026-05-22,2026-05-22
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083S,USD,1.2,0,,,0,2026-05-22,2026-05-22
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083N,USD,2.63,2.63,,,0,2026-05-22,2026-05-22
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083R,USD,21.59,2.159,,,0,2026-05-22,2026-05-22
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083P,USD,8.82,2.205,,,0,2026-05-22,2026-05-22
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083T,USD,5.4,5.4,,,0,2026-05-22,2026-05-22
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083L,USD,6.25,1.5625,,,0,2026-05-22,2026-05-22
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083Q,USD,15.65,2.60833333,,,0,2026-05-22,2026-05-22
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083V,USD,17.36,2.48,,,0,2026-05-22,2026-05-22
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083W,USD,26.06,2.00461538,,,0,2026-05-22,2026-05-22
20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083M,USD,10.32,2.064,,,0,2026-05-22,2026-05-22
20260515_JustFit_EN_720x1280_FX-Plot_ZT-beachworkout_LVL1_typeface_RS-P2X3R1C2_FL_DHR_12A,USD,0.15,0,,,0,2026-05-22,2026-05-22
"20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083U - Copy",USD,11.36,11.36,,,0,2026-05-22,2026-05-22
"20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083N - Copy",USD,2.52,0,,,0,2026-05-22,2026-05-22
"20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083O - Copy",USD,11.56,1.445,,,0,2026-05-22,2026-05-22
"20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083Y - Copy",USD,0.02,0,,,0,2026-05-22,2026-05-22
"20260515_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4083X - Copy",USD,0.04,0,,,0,2026-05-22,2026-05-22
